road	Z1613
km	6.218
type	Baily with Steel Deck
lrpName	LRP006a
name	Betchhati Bridge-1
length	44.4
condition	B
structureNr	121023
est cost	0.037
roadName	Ranirhat-Kawkhali Road
chainage	6.218
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121023&vRoadID=348&vSurveyYear=2013&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121023&vRoadID=348&vSurveyYear=2013&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121023&vRoadID=348&vSurveyYear=2013&vSubdivID=570
