road	Z5007
km	9.02
type	Baily with Steel Deck
lrpName	LRP009b
name	.
length	110
condition	A
structureNr	115511
est cost	0
roadName	Birganj-Kaharol Road
chainage	9.02
width	4.2
constructionYear	1990
spans	3
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.794611111111113
lon	88.60247222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115511&vRoadID=664&vSurveyYear=2006&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115511&vRoadID=664&vSurveyYear=2006&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115511&vRoadID=664&vSurveyYear=2006&vSubdivID=296
