road	Z1503
km	0.565
type	Slab Culvert
lrpName	LRPSb
name	.
length	1.7
condition	D
structureNr	118097
est cost	1
roadName	Maricha (Timchhari)-Ukhia Dakbanglow Road
chainage	0.565
width	4.7
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.308416666666666
lon	92.1021111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118097&vRoadID=331&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118097&vRoadID=331&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118097&vRoadID=331&vSurveyYear=2006&vSubdivID=863
