road	Z2806
km	3.31
type	Box Culvert
lrpName	LRP003c
name	.
length	1.5
condition	A
structureNr	118604
est cost	0
roadName	Niamatpur-Tahirpur Road
chainage	3.31
width	5.5
constructionYear	1991
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.05777777777778
lon	91.26138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118604&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118604&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118604&vRoadID=436&vSurveyYear=2006&vSubdivID=557
