road	Z2806
km	4.04
type	PC Girder Bridge
lrpName	LRP004a
name	Hasempur Bridge
length	31.25
condition	A
structureNr	120366
est cost	0
roadName	Niamatpur-Tahirpur Road
chainage	4.04
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.0697216 
lon	91.2521389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120366&vRoadID=436&vSurveyYear=2013&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120366&vRoadID=436&vSurveyYear=2013&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120366&vRoadID=436&vSurveyYear=2013&vSubdivID=557
