road	Z1019
km	12.233
type	Baily with Steel Deck
lrpName	LRP012b
name	GASHIRI
length	21.5
condition	A
structureNr	114291
est cost	0
roadName	Keranirhat-Gunaigari Road
chainage	12.233
width	3.5
constructionYear	1978
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.093999999999998
lon	91.99561111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114291&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114291&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114291&vRoadID=317&vSurveyYear=2004&vSubdivID=280
