road	Z1019
km	10.967
type	Box Culvert
lrpName	LRP010e
name	South kanchona 2 box
length	7.3
condition	A
structureNr	114287
est cost	0
roadName	Keranirhat-Gunaigari Road
chainage	10.967
width	7
constructionYear	1996
spans	2
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.094055555555553
lon	92.00713888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114287&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114287&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114287&vRoadID=317&vSurveyYear=2004&vSubdivID=280
