road	Z1019
km	12.522
type	RCC Girder Bridge
lrpName	LRP012d
name	Borupa Para Bridge
length	11.1
condition	B
structureNr	121189
est cost	0.034
roadName	Keranirhat-Gunaigari Road
chainage	12.522
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.094326664
lon	91.99187341043479
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121189&vRoadID=317&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121189&vRoadID=317&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121189&vRoadID=317&vSurveyYear=2013&vSubdivID=280
