road	Z8121
km	28.202
type	RCC Girder Bridge
lrpName	LRP027c
name	Mulla Kandi Bridge
length	36.25
condition	A
structureNr	120337
est cost	0
roadName	Rakabibazar-Rampal-Digirpar (Tongibari)-Banglabazar-Munshiganj (Nawagaon) Road
chainage	28.202
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.480916 
lon	90.5306104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120337&vRoadID=233&vSurveyYear=2013&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120337&vRoadID=233&vSurveyYear=2013&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120337&vRoadID=233&vSurveyYear=2013&vSubdivID=518
