road	Z7011
km	8.138
type	Box Culvert
lrpName	LRP009a
name	.
length	2.91
condition	C
structureNr	110890
est cost	0.12
roadName	Magura-Sripur Road
chainage	8.138
width	6.63
constructionYear	1991
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.545555555555556
lon	89.40833333333335
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110890&vRoadID=737&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110890&vRoadID=737&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110890&vRoadID=737&vSurveyYear=2004&vSubdivID=330
