road	N110
km	4.781
type	Box Culvert
lrpName	LRP004b
name	KOLATUB
length	5.2
condition	A
structureNr	105031
est cost	0
roadName	Link Road(at N1)-Cox`s Bazar (Laboni More) Road
chainage	4.781
width	10.1
constructionYear	1998
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.417611111111114
lon	91.98325
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105031&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105031&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105031&vRoadID=10&vSurveyYear=2004&vSubdivID=282
