road	R585
km	33.472
type	Slab Culvert
lrpName	LRP032b
name	.
length	3.6
condition	C
structureNr	109603
est cost	4
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	33.472
width	13.65
constructionYear	1984
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.328222222222223
lon	89.14972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109603&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109603&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109603&vRoadID=135&vSurveyYear=2004&vSubdivID=295
