road	R585
km	88.736
type	Slab Culvert
lrpName	LRP088c
name	.
length	3.55
condition	B
structureNr	110144
est cost	0.005
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	88.736
width	6.85
constructionYear	1985
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.540833333333335
lon	88.75505555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110144&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110144&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110144&vRoadID=135&vSurveyYear=2004&vSubdivID=297
