road	R585
km	1.133
type	RCC Girder Bridge
lrpName	LRP001a
name	.
length	31.5
condition	D
structureNr	109499
est cost	22
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	1.133
width	6.67
constructionYear	1975
spans	2
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.140555555555554
lon	89.37683333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109499&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109499&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109499&vRoadID=135&vSurveyYear=2004&vSubdivID=295
