road	R585
km	52.059
type	Slab Culvert
lrpName	LRP051c
name	.
length	3.65
condition	B
structureNr	109645
est cost	0.025
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	52.059
width	11.92
constructionYear	1987
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.38511111111111
lon	88.98813888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109645&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109645&vRoadID=135&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109645&vRoadID=135&vSurveyYear=2004&vSubdivID=295
