road	Z7702
km	36.48
type	Truss with Steel Deck
lrpName	LRP037a
name	
length	46.45
condition	D
structureNr	119124
est cost	2.184
roadName	Signboard-Morelganj-Sharankhola-Rainda-Bogi Road
chainage	36.48
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.3283604 
lon	89.8361386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119124&vRoadID=709&vSurveyYear=2013&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119124&vRoadID=709&vSurveyYear=2013&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119124&vRoadID=709&vSurveyYear=2013&vSubdivID=319
